"schoolid","grade","math","female","minority","lowinc_cen"
2820,4,0.749,0,0,-77.7935131396957
2820,0,-2.351,0,0,-77.7935131396957
2820,1,-1.819,0,0,-77.7935131396957
2820,2,-0.211,0,0,-77.7935131396957
2820,3,1.346,0,0,-77.7935131396957
2820,0,-0.365,0,1,-77.7935131396957
2820,1,0.148,0,1,-77.7935131396957
2820,2,1.678,0,1,-77.7935131396957
2820,3,3.458,0,1,-77.7935131396957
2820,4,3.699,0,1,-77.7935131396957
2820,0,0.329,0,1,-77.7935131396957
2820,1,1.043,0,1,-77.7935131396957
2820,2,0.587,0,1,-77.7935131396957
2820,3,2.254,0,1,-77.7935131396957
2820,4,2.954,0,1,-77.7935131396957
2820,0,-0.497,0,0,-77.7935131396957
2820,1,-0.501,0,0,-77.7935131396957
2820,2,0.995,0,0,-77.7935131396957
2820,3,1.346,0,0,-77.7935131396957
2820,4,2.231,0,0,-77.7935131396957
2820,0,-1.76,0,0,-77.7935131396957
2820,1,-1.12,0,0,-77.7935131396957
2820,2,-1.555,0,0,-77.7935131396957
2820,3,0.573,0,0,-77.7935131396957
2820,4,1.973,0,0,-77.7935131396957
2820,0,-1.966,1,0,-77.7935131396957
2820,0,-1.303,1,0,-77.7935131396957
2820,1,-0.273,1,0,-77.7935131396957
2820,0,-0.942,0,0,-77.7935131396957
2820,1,0.439,0,0,-77.7935131396957
2820,2,1.485,0,0,-77.7935131396957
2820,3,2.034,0,0,-77.7935131396957
2820,4,2.954,0,0,-77.7935131396957
2820,0,0.12,0,0,-77.7935131396957
2820,1,0.905,0,0,-77.7935131396957
2820,2,1.894,0,0,-77.7935131396957
2820,3,1.421,0,0,-77.7935131396957
2820,4,2.859,0,0,-77.7935131396957
2820,0,-0.619,1,0,-77.7935131396957
2820,1,1.764,1,0,-77.7935131396957
2820,2,1.309,1,0,-77.7935131396957
2820,3,2.996,1,0,-77.7935131396957
2820,4,3.544,1,0,-77.7935131396957
2820,0,-1.038,0,0,-77.7935131396957
2820,1,-0.028,0,0,-77.7935131396957
2820,2,1.894,0,0,-77.7935131396957
2820,3,2.254,0,0,-77.7935131396957
2820,4,3.055,0,0,-77.7935131396957
2820,0,-1.898,1,1,-77.7935131396957
2820,1,-0.854,1,1,-77.7935131396957
2820,2,0.463,1,1,-77.7935131396957
2820,3,0.811,1,1,-77.7935131396957
2820,4,1.679,1,1,-77.7935131396957
2820,0,0.579,1,0,-77.7935131396957
2820,1,-0.028,1,0,-77.7935131396957
2820,2,1.309,1,0,-77.7935131396957
2820,0,-1.303,0,0,-77.7935131396957
2820,1,-0.645,0,0,-77.7935131396957
2820,2,0.463,0,0,-77.7935131396957
2820,3,1.498,0,0,-77.7935131396957
2820,4,2.445,0,0,-77.7935131396957
2820,0,-3.331,1,1,-77.7935131396957
2820,0,-2.032,1,1,-77.7935131396957
2820,1,-1.25,1,1,-77.7935131396957
2820,0,-1.303,0,0,-77.7935131396957
2820,0,-0.84,0,0,-77.7935131396957
2820,1,-0.827,0,0,-77.7935131396957
2820,2,-0.517,0,0,-77.7935131396957
2820,3,-0.427,0,0,-77.7935131396957
2820,0,-1.898,0,1,-77.7935131396957
2820,1,-1.185,0,1,-77.7935131396957
2820,2,0.463,0,1,-77.7935131396957
2820,3,1.346,0,1,-77.7935131396957
2820,0,-2.162,0,1,-77.7935131396957
2820,1,-0.645,0,1,-77.7935131396957
2820,2,0.463,0,1,-77.7935131396957
2820,3,0.459,0,1,-77.7935131396957
2820,4,1.852,0,1,-77.7935131396957
2820,0,-1.541,0,1,-77.7935131396957
2820,1,-1.631,0,1,-77.7935131396957
2820,2,-0.316,0,1,-77.7935131396957
2820,3,-0.244,0,1,-77.7935131396957
2820,4,1.354,0,1,-77.7935131396957
2820,0,-0.365,0,1,-77.7935131396957
2820,1,0.338,0,1,-77.7935131396957
2820,2,1.309,0,1,-77.7935131396957
2820,3,1.748,0,1,-77.7935131396957
2820,4,2.954,0,1,-77.7935131396957
2820,0,-1.218,0,0,-77.7935131396957
2820,1,0.338,0,0,-77.7935131396957
2820,2,0.463,0,0,-77.7935131396957
2820,3,2.376,0,0,-77.7935131396957
2820,4,4.319,0,0,-77.7935131396957
2820,0,-0.365,0,0,-77.7935131396957
2820,1,-0.028,0,0,-77.7935131396957
2820,2,0.587,0,0,-77.7935131396957
2820,3,0.811,0,0,-77.7935131396957
2820,0,-1.218,0,0,-77.7935131396957
2820,1,-0.273,0,0,-77.7935131396957
2820,2,-0.316,0,0,-77.7935131396957
2820,3,1.273,0,0,-77.7935131396957
2820,4,2.682,0,0,-77.7935131396957
2820,0,-1.616,0,0,-77.7935131396957
2820,1,-0.112,0,0,-77.7935131396957
2820,2,1.146,0,0,-77.7935131396957
2820,3,1.498,0,0,-77.7935131396957
2820,0,-1.898,1,1,-77.7935131396957
2820,1,-1.819,1,1,-77.7935131396957
2820,2,0.227,1,1,-77.7935131396957
2820,3,0.403,1,1,-77.7935131396957
2820,4,1.407,1,1,-77.7935131396957
2820,0,-2.032,0,1,-77.7935131396957
2820,1,-1.505,0,1,-77.7935131396957
2820,2,-0.316,0,1,-77.7935131396957
2820,3,0.237,0,1,-77.7935131396957
2820,4,1.623,0,1,-77.7935131396957
2820,0,-1.303,0,0,-77.7935131396957
2820,1,0.658,0,0,-77.7935131396957
2820,2,2.14,0,0,-77.7935131396957
2820,3,1.346,0,0,-77.7935131396957
2820,4,3.163,0,0,-77.7935131396957
2820,0,-0.733,1,0,-77.7935131396957
2820,1,-0.273,1,0,-77.7935131396957
2820,2,0.852,1,0,-77.7935131396957
2820,3,1.748,1,0,-77.7935131396957
2820,4,2.682,1,0,-77.7935131396957
2750,0,-1.987,1,1,-44.9935131396957
2750,1,-1.218,1,1,-44.9935131396957
2750,2,-0.725,1,1,-44.9935131396957
2750,3,-0.032,1,1,-44.9935131396957
2750,4,1.047,1,1,-44.9935131396957
3140,0,-3.395,0,0,-51.0935131396957
3140,1,-1.505,0,0,-51.0935131396957
3140,2,-1.894,0,0,-51.0935131396957
3140,3,-0.563,0,0,-51.0935131396957
3140,4,0.798,0,0,-51.0935131396957
3140,0,-2.732,1,0,-51.0935131396957
3140,1,-0.365,1,0,-51.0935131396957
3140,2,0.463,1,0,-51.0935131396957
3140,3,0.573,1,0,-51.0935131396957
3140,4,1.852,1,0,-51.0935131396957
2750,0,-1.772,1,1,-44.9935131396957
2750,1,-0.785,1,1,-44.9935131396957
2750,2,0.003,1,1,-44.9935131396957
2750,3,0.403,1,1,-44.9935131396957
2750,4,1.407,1,1,-44.9935131396957
2750,0,-2.188,0,0,-44.9935131396957
2750,1,-1.464,0,0,-44.9935131396957
2750,2,-1.555,0,0,-44.9935131396957
2750,3,-1.296,0,0,-44.9935131396957
2750,4,-0.702,0,0,-44.9935131396957
2750,0,-1.772,0,1,-44.9935131396957
2750,1,-0.501,0,1,-44.9935131396957
2750,2,-0.211,0,1,-44.9935131396957
2750,3,0.516,0,1,-44.9935131396957
2750,4,1.679,0,1,-44.9935131396957
3810,0,-1.772,0,0,-27.9935131396957
3810,1,-0.273,0,0,-27.9935131396957
3810,2,-0.105,0,0,-27.9935131396957
3810,3,0.237,0,0,-27.9935131396957
2750,0,-1.276,1,0,-44.9935131396957
2750,1,-1.441,1,0,-44.9935131396957
2750,2,-0.211,1,0,-44.9935131396957
2750,3,0.516,1,0,-44.9935131396957
2750,4,0.251,1,0,-44.9935131396957
3580,0,-2.097,1,0,-25.9935131396957
3580,1,-0.716,1,0,-25.9935131396957
3580,2,-0.826,1,0,-25.9935131396957
3580,3,0.459,1,0,-25.9935131396957
3580,4,1.852,1,0,-25.9935131396957
2880,0,-1.464,1,0,-2.69351313969571
2880,1,0.148,1,0,-2.69351313969571
2880,2,0.852,1,0,-2.69351313969571
2880,3,0.691,1,0,-2.69351313969571
2880,4,2.371,1,0,-2.69351313969571
2880,0,-2.657,1,0,-2.69351313969571
2880,1,-1.757,1,0,-2.69351313969571
2880,1,-0.33,1,0,-2.69351313969571
2880,2,-1.303,1,0,-2.69351313969571
2880,3,0.283,1,0,-2.69351313969571
2880,0,-1.898,0,0,-2.69351313969571
2880,1,0.338,0,0,-2.69351313969571
2880,2,0.852,0,0,-2.69351313969571
2880,3,0.936,0,0,-2.69351313969571
2880,4,2.682,0,0,-2.69351313969571
2880,0,-2.097,1,0,-2.69351313969571
2880,1,-0.501,1,0,-2.69351313969571
2880,2,-1.34,1,0,-2.69351313969571
2880,3,0.516,1,0,-2.69351313969571
2880,4,1.199,1,0,-2.69351313969571
2880,0,-2.351,0,0,-2.69351313969571
2880,1,-2.072,0,0,-2.69351313969571
2880,2,-1.778,0,0,-2.69351313969571
2880,3,-0.616,0,0,-2.69351313969571
2880,3,-0.047,0,0,-2.69351313969571
2540,0,-1.538,1,1,21.9064868603043
2540,1,-1.568,1,1,21.9064868603043
2540,2,-0.928,1,1,21.9064868603043
2540,3,-0.192,1,1,21.9064868603043
2540,4,1.568,1,1,21.9064868603043
2540,0,-0.974,1,0,21.9064868603043
2540,1,-0.427,1,0,21.9064868603043
2540,2,0.463,1,0,21.9064868603043
2540,0,-2.377,1,0,21.9064868603043
2540,1,-0.716,1,0,21.9064868603043
2540,2,-0.211,1,0,21.9064868603043
2540,3,1.202,1,0,21.9064868603043
2540,4,2.3,1,0,21.9064868603043
2540,0,-2.225,1,1,21.9064868603043
2540,1,-0.501,1,1,21.9064868603043
2540,2,0.716,1,1,21.9064868603043
2540,3,1.202,1,1,21.9064868603043
2540,4,1.514,1,1,21.9064868603043
2540,2,-0.928,0,1,21.9064868603043
2540,3,0.182,0,1,21.9064868603043
2540,4,-0.116,0,1,21.9064868603043
3890,0,-1.13,0,1,21.8064868603043
3890,1,0.338,0,1,21.8064868603043
3890,2,1.146,0,1,21.8064868603043
3890,3,0.751,0,1,21.8064868603043
3890,4,0.848,0,1,21.8064868603043
3890,0,-4.406,0,1,21.8064868603043
3890,0,-2.413,0,1,21.8064868603043
3890,1,-1.441,0,1,21.8064868603043
3890,2,-1.236,0,1,21.8064868603043
3890,3,-0.509,0,1,21.8064868603043
3890,4,0.402,0,1,21.8064868603043
3890,0,-3.558,1,1,21.8064868603043
3890,0,-1.464,1,1,21.8064868603043
3890,1,-0.028,1,1,21.8064868603043
3890,2,0.227,1,1,21.8064868603043
3890,3,0.573,1,1,21.8064868603043
3890,4,1.148,1,1,21.8064868603043
3890,0,-2.839,0,1,21.8064868603043
3890,1,-2.136,0,1,21.8064868603043
3890,2,-2.14,0,1,21.8064868603043
3890,3,-1.002,0,1,21.8064868603043
3890,4,0.301,0,1,21.8064868603043
3890,0,-3.068,1,1,21.8064868603043
3890,0,-3.068,1,1,21.8064868603043
3890,1,-1.063,1,1,21.8064868603043
3890,2,-1.796,1,1,21.8064868603043
3890,3,-1.838,1,1,21.8064868603043
3890,0,-3.558,0,1,21.8064868603043
3890,0,-0.608,0,1,21.8064868603043
3890,1,-0.197,0,1,21.8064868603043
3890,2,-1.183,0,1,21.8064868603043
3890,3,-1.107,0,1,21.8064868603043
3890,0,-3.068,0,1,21.8064868603043
3890,0,-0.608,0,1,21.8064868603043
3890,1,-1.41,0,1,21.8064868603043
3890,2,-2.335,0,1,21.8064868603043
3890,3,-1.048,0,1,21.8064868603043
4330,0,-3.721,1,1,-19.2935131396957
4330,0,-2.899,1,1,-19.2935131396957
4330,1,-1.505,1,1,-19.2935131396957
3890,0,-1.303,0,1,21.8064868603043
3890,1,0.148,0,1,21.8064868603043
3890,2,0.587,0,1,21.8064868603043
3890,3,0.459,0,1,21.8064868603043
3890,4,0.997,0,1,21.8064868603043
3890,0,-2.839,0,1,21.8064868603043
3890,1,-0.785,0,1,21.8064868603043
3890,2,-1.03,0,1,21.8064868603043
3890,3,-1.235,0,1,21.8064868603043
3890,0,-2.899,1,1,21.8064868603043
3890,1,-1.541,1,1,21.8064868603043
3890,2,-1.236,1,1,21.8064868603043
3890,3,-0.779,1,1,21.8064868603043
3890,4,-0.396,1,1,21.8064868603043
3890,0,-2.162,1,1,21.8064868603043
3890,1,-1.378,1,1,21.8064868603043
3890,2,-0.316,1,1,21.8064868603043
3890,3,-0.456,1,1,21.8064868603043
3890,4,0.452,1,1,21.8064868603043
3890,0,-0.84,0,1,21.8064868603043
3890,1,0.546,0,1,21.8064868603043
3890,2,1.678,0,1,21.8064868603043
3890,3,1.934,0,1,21.8064868603043
3890,4,1.852,0,1,21.8064868603043
3890,0,-2.032,0,1,21.8064868603043
3890,1,-0.854,0,1,21.8064868603043
3890,2,-0.419,0,1,21.8064868603043
3890,3,-0.032,0,1,21.8064868603043
4330,0,-2.839,0,1,-19.2935131396957
4330,1,-1.757,0,1,-19.2935131396957
4330,2,-1.778,0,1,-19.2935131396957
3890,1,-1.314,1,1,21.8064868603043
3890,2,-1.236,1,1,21.8064868603043
3890,3,-0.456,1,1,21.8064868603043
3890,4,0.601,1,1,21.8064868603043
3890,0,-2.032,0,1,21.8064868603043
3890,1,-0.501,0,1,21.8064868603043
3890,2,0.003,0,1,21.8064868603043
3890,0,-1.83,0,1,21.8064868603043
3890,1,-0.645,0,1,21.8064868603043
3890,2,0.716,0,1,21.8064868603043
3890,3,-0.403,0,1,21.8064868603043
3890,4,0.352,0,1,21.8064868603043
3890,0,-2.596,0,1,21.8064868603043
3890,1,-1.12,0,1,21.8064868603043
3890,2,-1.03,0,1,21.8064868603043
3890,3,-0.192,0,1,21.8064868603043
3890,0,-3.232,1,1,21.8064868603043
3890,0,-1.538,1,1,21.8064868603043
3890,1,-0.645,1,1,21.8064868603043
3890,2,-0.883,1,1,21.8064868603043
3890,3,-0.264,1,1,21.8064868603043
3890,0,-2.902,1,1,21.8064868603043
3890,0,-2.558,1,1,21.8064868603043
3890,1,-1.641,1,1,21.8064868603043
3890,0,-1.303,1,1,21.8064868603043
3890,1,-1.25,1,1,21.8064868603043
3890,2,-0.522,1,1,21.8064868603043
3890,3,1.066,1,1,21.8064868603043
3890,0,-3.232,1,1,21.8064868603043
3890,1,-0.194,1,1,21.8064868603043
3890,2,1.485,1,1,21.8064868603043
3890,0,-1.689,1,1,21.8064868603043
3890,1,-0.921,1,1,21.8064868603043
3890,2,1.309,1,1,21.8064868603043
3890,3,0.516,1,1,21.8064868603043
3890,4,1.199,1,1,21.8064868603043
3890,0,-4.228,0,1,21.8064868603043
3890,0,-2.162,0,1,21.8064868603043
3890,1,-1.054,0,1,21.8064868603043
4010,2,-1.132,0,1,-48.1935131396957
4010,3,-0.67,0,1,-48.1935131396957
4010,4,-0.281,0,1,-48.1935131396957
3140,2,0.463,1,1,-51.0935131396957
3140,3,1.421,1,1,-51.0935131396957
3140,4,1.912,1,1,-51.0935131396957
3750,0,-2.351,1,0,22.2064868603043
3750,0,-0.06,1,0,22.2064868603043
3750,1,-0.427,1,0,22.2064868603043
3720,0,-2.596,0,0,15.7064868603043
3720,1,-0.988,0,0,15.7064868603043
3720,2,0.227,0,0,15.7064868603043
3720,0,-1.464,1,0,15.7064868603043
3720,1,0.777,1,0,15.7064868603043
3720,2,0.114,1,0,15.7064868603043
2390,0,-3.232,0,0,22.2064868603043
2390,0,-2.188,0,0,22.2064868603043
2390,1,-1.757,0,0,22.2064868603043
2390,2,-1.446,0,0,22.2064868603043
2390,3,-1.296,0,0,22.2064868603043
2390,4,-0.062,0,0,22.2064868603043
2960,0,-1.898,1,1,18.7064868603043
2960,1,-0.501,1,1,18.7064868603043
2960,2,-0.211,1,1,18.7064868603043
2960,3,0.873,1,1,18.7064868603043
2960,4,0.848,1,1,18.7064868603043
2960,2,0.114,1,1,18.7064868603043
2960,3,-0.032,1,1,18.7064868603043
2960,4,0.601,1,1,18.7064868603043
4440,2,1.485,1,1,22.2064868603043
4440,3,1.839,1,1,22.2064868603043
4440,4,1.912,1,1,22.2064868603043
3040,2,1.309,1,1,-32.4935131396957
3040,3,1.273,1,1,-32.4935131396957
3040,4,1.46,1,1,-32.4935131396957
3900,2,0.343,0,1,4.7064868603043
3900,3,1.001,0,1,4.7064868603043
3900,4,1.912,0,1,4.7064868603043
3610,1,0.329,0,1,20.0064868603043
3610,2,0.587,0,1,20.0064868603043
3610,3,0.128,0,1,20.0064868603043
3610,4,1.25,0,1,20.0064868603043
2560,0,-3.268,1,1,16.5064868603043
2560,1,-0.854,1,1,16.5064868603043
2560,2,-0.928,1,1,16.5064868603043
2560,3,-0.889,1,1,16.5064868603043
2560,4,-0.281,1,1,16.5064868603043
3030,0,-1.303,0,1,20.9064868603043
3030,1,-1.966,0,1,20.9064868603043
3030,2,-1.665,0,1,20.9064868603043
3030,3,-0.297,0,1,20.9064868603043
3440,0,-2.351,0,1,15.8064868603043
3440,1,-2.113,0,1,15.8064868603043
3440,2,-0.454,0,1,15.8064868603043
2040,0,-1.538,0,1,5.30648686030429
2040,1,-0.942,0,1,5.30648686030429
2040,2,-0.522,0,1,5.30648686030429
2040,3,0.632,0,1,5.30648686030429
2040,4,1.794,0,1,5.30648686030429
3450,0,-2.902,0,1,-2.0935131396957
3450,1,-1.816,0,1,-2.0935131396957
3450,1,-0.807,0,1,-2.0935131396957
4450,0,-3.082,0,1,-11.5935131396957
4450,1,-0.645,0,1,-11.5935131396957
4450,2,-1.665,0,1,-11.5935131396957
4450,3,-0.725,0,1,-11.5935131396957
4380,0,-2.902,1,1,20.0064868603043
4380,1,-1.568,1,1,20.0064868603043
4380,2,-0.522,1,1,20.0064868603043
4380,3,-0.139,1,1,20.0064868603043
4380,4,1.047,1,1,20.0064868603043
4380,0,-3.525,1,1,20.0064868603043
4380,0,-3.021,1,1,20.0064868603043
4380,1,-2.395,1,1,20.0064868603043
4380,2,-2.406,1,1,20.0064868603043
4380,0,-2.96,1,1,20.0064868603043
4380,1,-2.2,1,1,20.0064868603043
4380,2,-2.406,1,1,20.0064868603043
4380,3,-0.244,1,1,20.0064868603043
4380,4,0.501,1,1,20.0064868603043
4380,0,-2.778,1,1,20.0064868603043
4380,0,-2.288,1,1,20.0064868603043
4380,1,-1.641,1,1,20.0064868603043
4380,2,-1.424,1,1,20.0064868603043
4380,3,0.172,1,1,20.0064868603043
4380,0,-2.96,0,0,20.0064868603043
4380,1,-2.595,0,0,20.0064868603043
4380,2,-1.555,0,0,20.0064868603043
4380,3,-0.563,0,0,20.0064868603043
4380,4,0.402,0,0,20.0064868603043
4380,0,-2.188,1,1,20.0064868603043
4380,0,-2.351,1,1,20.0064868603043
4380,1,-1.295,1,1,20.0064868603043
4380,0,-2.413,0,1,20.0064868603043
4380,1,-1.568,0,1,20.0064868603043
4380,2,-1.236,0,1,20.0064868603043
4380,0,-1.616,1,1,20.0064868603043
4380,1,0.148,1,1,20.0064868603043
4380,2,2.79,1,1,20.0064868603043
4380,3,2.814,1,1,20.0064868603043
4380,4,3.163,1,1,20.0064868603043
4380,0,-2.377,1,1,20.0064868603043
4380,0,-3.525,1,1,20.0064868603043
4380,1,-1.121,1,1,20.0064868603043
4380,2,-1.364,1,1,20.0064868603043
4380,0,-1.689,1,1,20.0064868603043
4380,1,-0.921,1,1,20.0064868603043
4380,2,0.227,1,1,20.0064868603043
4380,3,0.182,1,1,20.0064868603043
4380,4,0.301,1,1,20.0064868603043
4380,0,-1.987,1,1,20.0064868603043
4380,1,-0.716,1,1,20.0064868603043
4380,2,1.678,1,1,20.0064868603043
4380,3,1.421,1,1,20.0064868603043
4380,4,1.973,1,1,20.0064868603043
4380,0,-1.772,0,1,20.0064868603043
4380,1,-1.12,0,1,20.0064868603043
4380,2,1.485,0,1,20.0064868603043
4380,3,2.034,0,1,20.0064868603043
4380,0,-2.902,1,1,20.0064868603043
4380,1,-2.2,1,1,20.0064868603043
4380,2,-1.894,1,1,20.0064868603043
4380,3,0.347,1,1,20.0064868603043
4380,4,0.798,1,1,20.0064868603043
4380,0,-2.596,1,1,20.0064868603043
4380,1,-1.882,1,1,20.0064868603043
4380,2,-0.211,1,1,20.0064868603043
4380,0,-3.728,0,0,20.0064868603043
4380,1,-2.009,0,0,20.0064868603043
4380,2,-1.778,0,0,20.0064868603043
4280,0,-1.772,0,1,14.8064868603043
4280,1,-1.757,0,1,14.8064868603043
4280,2,-1.03,0,1,14.8064868603043
4280,3,-0.563,0,1,14.8064868603043
4280,4,0.251,0,1,14.8064868603043
2610,1,-1.218,0,1,13.0064868603043
2610,2,-1.894,0,1,13.0064868603043
2610,3,-1.756,0,1,13.0064868603043
2610,4,-0.396,0,1,13.0064868603043
2960,2,-1.03,1,1,18.7064868603043
2960,3,-1.176,1,1,18.7064868603043
2960,4,-0.515,1,1,18.7064868603043
3610,1,-1.396,1,1,20.0064868603043
3610,2,-0.454,1,1,20.0064868603043
3610,2,-0.088,1,1,20.0064868603043
2610,0,-3.068,0,1,13.0064868603043
2610,1,-1.694,0,1,13.0064868603043
2610,2,-1.555,0,1,13.0064868603043
2610,3,-0.244,0,1,13.0064868603043
2610,4,0.044,0,1,13.0064868603043
3610,0,-2.732,1,1,20.0064868603043
3610,1,-2.297,1,1,20.0064868603043
3610,1,-1.523,1,1,20.0064868603043
3610,1,-1.638,1,1,20.0064868603043
2930,1,-1.004,0,1,6.9064868603043
2930,2,-0.391,0,1,6.9064868603043
2930,4,0.2,0,1,6.9064868603043
2930,1,-0.854,0,1,6.9064868603043
2930,2,-1.03,0,1,6.9064868603043
2930,3,0.691,0,1,6.9064868603043
2930,4,1.354,0,1,6.9064868603043
2930,0,-1.616,0,1,6.9064868603043
2930,1,-1.179,0,1,6.9064868603043
2930,2,-0.13,0,1,6.9064868603043
2930,3,0.117,0,1,6.9064868603043
4060,0,-3.232,0,1,21.5064868603043
4060,0,-1.538,0,1,21.5064868603043
4060,1,-1.303,0,1,21.5064868603043
4060,2,-0.211,0,1,21.5064868603043
4060,3,0.459,0,1,21.5064868603043
4060,4,0.897,0,1,21.5064868603043
3221,0,-3.206,0,1,16.8064868603043
3221,0,-0.497,0,1,16.8064868603043
3221,1,-1.063,0,1,16.8064868603043
4280,1,-1.378,1,1,14.8064868603043
4280,2,0.463,1,1,14.8064868603043
4280,3,-0.139,1,1,14.8064868603043
4280,4,1.514,1,1,14.8064868603043
3221,0,-3.558,1,1,16.8064868603043
3221,0,-2.413,1,1,16.8064868603043
3221,1,-0.645,1,1,16.8064868603043
3221,0,-3.525,1,1,16.8064868603043
3221,0,-2.097,1,1,16.8064868603043
3221,1,-1.314,1,1,16.8064868603043
3221,0,-3.558,0,1,16.8064868603043
3221,0,-1.541,0,1,16.8064868603043
3221,1,-1.25,0,1,16.8064868603043
4390,1,-0.112,0,1,-11.3935131396957
4390,2,1.146,0,1,-11.3935131396957
4390,3,1.134,0,1,-11.3935131396957
4390,4,2.231,0,1,-11.3935131396957
3040,1,-0.574,0,1,-32.4935131396957
3040,2,1.678,0,1,-32.4935131396957
3040,3,1.273,0,1,-32.4935131396957
4390,0,-1.707,0,1,-11.3935131396957
4390,2,-1.859,0,1,-11.3935131396957
4390,3,-0.815,0,1,-11.3935131396957
4450,0,-0.942,0,1,-11.5935131396957
4450,1,0.546,0,1,-11.5935131396957
4450,2,1.485,0,1,-11.5935131396957
4450,3,1.498,0,1,-11.5935131396957
4060,1,-1.378,0,1,21.5064868603043
4060,2,-2.27,0,1,21.5064868603043
4060,3,-0.67,0,1,21.5064868603043
4060,4,0.097,0,1,21.5064868603043
3780,1,-0.645,0,1,-36.4935131396957
3780,2,0.343,0,1,-36.4935131396957
3780,3,0.811,0,1,-36.4935131396957
3780,4,1.047,0,1,-36.4935131396957
2330,1,0.241,0,1,1.1064868603043
2330,2,1.146,0,1,1.1064868603043
2330,3,1.346,0,1,1.1064868603043
2330,4,2.371,0,1,1.1064868603043
3850,2,-1.34,0,1,-24.4935131396957
3850,3,-0.779,0,1,-24.4935131396957
3850,4,1.047,0,1,-24.4935131396957
3890,0,-1.276,1,1,21.8064868603043
3890,1,-0.854,1,1,21.8064868603043
3890,2,1.309,1,1,21.8064868603043
3890,3,1.346,1,1,21.8064868603043
3890,4,1.736,1,1,21.8064868603043
3370,0,-0.733,1,0,-2.49351313969571
3370,1,1.548,1,0,-2.49351313969571
3370,2,1.894,1,0,-2.49351313969571
3040,2,-0.826,0,1,-32.4935131396957
3040,3,0.403,0,1,-32.4935131396957
3040,4,0.848,0,1,-32.4935131396957
2330,0,-1.541,0,1,1.1064868603043
2330,1,-0.574,0,1,1.1064868603043
2330,2,-0.928,0,1,1.1064868603043
2330,3,-0.456,0,1,1.1064868603043
2330,4,-0.008,0,1,1.1064868603043
2330,0,-1.83,0,1,1.1064868603043
2330,1,-0.645,0,1,1.1064868603043
2330,2,0.003,0,1,1.1064868603043
2330,3,1.421,0,1,1.1064868603043
2330,4,1.623,0,1,1.1064868603043
2330,2,0.995,0,1,1.1064868603043
2330,3,0.811,0,1,1.1064868603043
2330,4,2.3,0,1,1.1064868603043
2330,0,-2.899,1,1,1.1064868603043
2330,1,-1.25,1,1,1.1064868603043
2330,2,1.309,1,1,1.1064868603043
2330,3,1.273,1,1,1.1064868603043
2330,0,-0.619,1,1,1.1064868603043
2330,1,0.546,1,1,1.1064868603043
2330,2,1.894,1,1,1.1064868603043
2330,3,2.034,1,1,1.1064868603043
2330,4,3.055,1,1,1.1064868603043
2330,0,-3.558,0,1,1.1064868603043
2330,0,-1.76,0,1,1.1064868603043
2330,1,-0.574,0,1,1.1064868603043
2330,2,0.716,0,1,1.1064868603043
2330,3,-0.456,0,1,1.1064868603043
2330,4,0.749,0,1,1.1064868603043
2330,0,-1.616,1,1,1.1064868603043
2330,1,-0.645,1,1,1.1064868603043
2330,2,-0.522,1,1,1.1064868603043
2330,3,0.292,1,1,1.1064868603043
2330,4,1.679,1,1,1.1064868603043
2330,0,-1.76,1,1,1.1064868603043
2330,1,-0.988,1,1,1.1064868603043
2330,2,-0.826,1,1,1.1064868603043
2330,3,0.128,1,1,1.1064868603043
2330,4,0.65,1,1,1.1064868603043
2330,0,-2.288,0,1,1.1064868603043
2330,0,-1.689,0,1,1.1064868603043
2330,1,-2.009,0,1,1.1064868603043
2330,2,-0.419,0,1,1.1064868603043
2330,3,-0.456,0,1,1.1064868603043
2330,4,0.2,0,1,1.1064868603043
2330,0,-2.596,1,1,1.1064868603043
2330,1,-1.441,1,1,1.1064868603043
2330,2,-0.725,1,1,1.1064868603043
2330,0,-2.288,1,1,1.1064868603043
2330,1,-0.988,1,1,1.1064868603043
2330,2,0.587,1,1,1.1064868603043
2330,3,-0.192,1,1,1.1064868603043
2330,4,0.848,1,1,1.1064868603043
2330,0,-2.097,1,1,1.1064868603043
2330,1,-1.12,1,1,1.1064868603043
2330,2,-0.419,1,1,1.1064868603043
2330,3,-0.456,1,1,1.1064868603043
2330,4,0.2,1,1,1.1064868603043
3750,0,-3.021,0,1,22.2064868603043
3750,0,-1.616,0,1,22.2064868603043
3750,1,-1.352,0,1,22.2064868603043
3750,2,-1.364,0,1,22.2064868603043
3750,3,0.749,0,1,22.2064868603043
4250,2,-0.316,1,1,1.4064868603043
4250,3,1.066,1,1,1.4064868603043
4250,4,1.679,1,1,1.4064868603043
4250,2,-0.623,0,1,1.4064868603043
4250,3,0.811,0,1,1.4064868603043
4250,4,1.568,0,1,1.4064868603043
3450,0,-0.126,0,1,-2.0935131396957
3450,1,0.148,0,1,-2.0935131396957
3450,2,0.852,0,1,-2.0935131396957
2340,0,-2.351,0,1,15.9064868603043
2340,1,-0.942,0,1,15.9064868603043
2340,2,-1.555,0,1,15.9064868603043
2340,3,-0.563,0,1,15.9064868603043
2340,4,0.997,0,1,15.9064868603043
4280,0,-1.538,1,1,14.8064868603043
4280,1,-1.819,1,1,14.8064868603043
4280,2,-2.14,1,1,14.8064868603043
4280,0,-3.068,0,1,14.8064868603043
4280,1,-1.757,0,1,14.8064868603043
